,Unnamed: 0,Store name,Store URL,Area,Postcode,Phone,Postcode district,Constituency Code,Index of Multiple Deprivation,Latitude,Longitude,first_party
159,159,Horley,https://www.waitrose.com//content/waitrose/en/bf_home/bf/233.html,Surrey,RH67PZ,0129382000,RH6,E14000681,23203.0,51.171298,-0.16275699999999999,Con
160,160,Horsham,https://www.waitrose.com//content/waitrose/en/bf_home/bf/580.html,WestSussex,RH121AJ,0140327531,RH12,E14000753,16655.0,51.061713,-0.335413,Con
161,161,Hove,https://www.waitrose.com//content/waitrose/en/bf_home/bf/605.html,Sussex,BN37BZ,0127332990,BN3,E14000755,24743.0,50.842482000000004,-0.177022,Lab
162,162,Hythe (Kent),https://www.waitrose.com//content/waitrose/en/bf_home/bf/654.html,Kent,CT215NH,0130323031,CT21,E14000704,16303.0,51.071992,1.088941,Con
163,163,Ipswich,http://www.waitrose.com/content/waitrose/en/bf_home/bf/632.html,Ipswich,IP39SQ,0147371982,IP3,E14000761,10447.0,52.034026000000004,1.201301,Lab
164,164,Ipswich- Corn Exchange,http://www.waitrose.com/content/waitrose/en/bf_home/bf/743.html,Ipswich,IP11AS,0147325183,IP1,E14000761,4217.0,52.057472,1.152467,Lab
165,165,Islington,https://www.waitrose.com//content/waitrose/en/bf_home/bf/780.html,London,N10RW,0207278220,N1,E14000764,10363.0,51.533778000000005,-0.10712200000000001,Lab
166,166,Jesmond,http://www.waitrose.com/content/waitrose/en/bf_home/bf/520.html,TyneandWear,NE22AN,0191281002,NE2,E14000832,27274.0,54.991659999999996,-1.604258,Lab
167,167,John Barnes,https://www.waitrose.com//content/waitrose/en/bf_home/bf/174.html,London,NW36NN,0207624045,NW3,E14000727,12885.0,51.546563,-0.179884,Lab
168,168,Kenilworth,https://www.waitrose.com//content/waitrose/en/bf_home/bf/460.html,Warwickshire,CV81JP,0192685846,CV8,E14000767,29302.0,52.34151,-1.575817,Con
169,169,Kensington,https://www.waitrose.com//content/waitrose/en/bf_home/bf/678.html,London,W86SA,0207795660,W8,E14000768,21071.0,51.4992,-0.19725,Lab
170,170,Kensington Gardens,https://www.waitrose.com//bf_home/bf/535.html,London,W23HJ,0207262371,W2,E14001036,9747.0,51.510789,-0.183227,Lab
171,171,Keynsham,https://www.waitrose.com//bf_home/bf/557.html,Bristol,BS311ST,0117986663,BS31,E14000846,23332.0,51.420935,-2.4818689999999997,Con
172,172,Kings Cross,https://www.waitrose.com//bf_home/bf/590.html,London,N1C4BZ,0207372533,N1C,E14000750,2502.0,51.536153000000006,-0.12346199999999999,Lab
173,173,Kings Cross Station,https://www.waitrose.com//bf_home/bf/619.html,London,N1C4AP,0207278247,N1C,E14000750,2502.0,51.532379999999996,-0.123297,Lab
174,174,Kings Hill,http://www.waitrose.com/content/waitrose/en/bf_home/bf/744.html,Kent,ME194QJ,0173287147,ME19,E14000997,31792.0,51.272298,0.40328,Con
175,175,Kings Road,https://www.waitrose.com//content/waitrose/en/bf_home/bf/173.html,London,SW35XP,0207351277,SW3,E14000629,24363.0,51.488424,-0.16699,Con
176,176,Kingsthorpe,http://www.waitrose.com/content/waitrose/en/bf_home/bf/148.html,Northamptonshire,NN27BD,0160479143,NN2,E14000861,19906.0,52.262586,-0.901201,Con
177,177,Kingston,http://www.waitrose.com/content/waitrose/en/bf_home/bf/195.html,Surrey,KT11TG,0208547345,KT1,E14000770,19276.0,51.411811,-0.304637,LD
178,178,Knightsbridge,http://www.waitrose.com/content/waitrose/en/bf_home/bf/641.html,London,SW31JE,0207589359,SW3,E14000639,14816.0,51.499069,-0.165165,Con
179,179,Knutsford,http://www.waitrose.com/content/waitrose/en/bf_home/bf/326.html,Knutsford,WA166BU,0156575585,WA16,E14000987,22644.0,53.304069999999996,-2.375307,Con
180,180,Leatherhead,https://www.waitrose.com//bf_home/bf/859.html,Surrey,KT228DW,0137237385,KT22,E14000824,23541.0,51.294523999999996,-0.32924200000000003,Con
181,181,Leigh On Sea,https://www.waitrose.com//content/waitrose/en/bf_home/bf/481.html,Essex,SS93JQ,0170248387,SS9,E14000957,14924.0,51.548584000000005,0.655101,Con
182,182,Leighton Buzzard,https://www.waitrose.com//content/waitrose/en/bf_home/bf/154.html,Bedfordshire,LU71DH,0152537833,LU7,E14000949,10975.0,51.916754,-0.6635439999999999,Con
183,183,Lewes,https://www.waitrose.com//content/waitrose/en/bf_home/bf/727.html,EastSussex,BN72LP,0127348628,BN7,E14000786,20684.0,50.874435,0.014421999999999999,Con
184,184,Lichfield,https://www.waitrose.com//content/waitrose/en/bf_home/bf/699.html,Staffordshire,WS136RX,0154341908,WS13,E14000791,26553.0,52.673624,-1.8421720000000001,Con
185,185,Lincoln,https://www.waitrose.com//content/waitrose/en/bf_home/bf/694.html,Lincolnshire,LN24DS,0152251050,LN2,E14000792,4895.0,53.251326,-0.520806,Lab
186,186,Locks Heath,https://www.waitrose.com//bf_home/bf/563.html,Hampshire,SO316DX,0148957869,SO31,E14000699,31994.0,50.863576,-1.27498,Con
187,187,Longfield,https://www.waitrose.com//content/waitrose/en/bf_home/bf/109.html,Kent,DA37QA,0147470893,DA3,E14000659,23275.0,51.396371,0.300735,Con
188,188,Lutterworth,https://www.waitrose.com//content/waitrose/en/bf_home/bf/487.html,Leicestershire,LE174NF,0145555792,LE17,E14000940,23244.0,52.458760999999996,-1.1991379999999998,Con
189,189,Lymington,https://www.waitrose.com//content/waitrose/en/bf_home/bf/798.html,Hampshire,SO419GF,0159067194,SO41,E14000828,31064.0,50.757146,-1.5495809999999999,Con
190,190,Maidenhead,https://www.waitrose.com//content/waitrose/en/bf_home/bf/194.html,Berkshire,SL68AF,0162877712,SL6,E14000803,15138.0,51.523131,-0.714723,Con
191,191,Malmesbury,https://www.waitrose.com/bf_home/bf/511.html,Malmesbury,SN169FS,0166682502,SN16,E14000860,30409.0,51.58096,-2.09269,Con
192,192,"Manchester, Spinningfields",https://www.waitrose.com//bf_home/bf/558.html,Manchester,M33BN,0161833160,M3,E14000807,12041.0,53.48069399999999,-2.249115,Lab
193,193,Manchester Piccadilly,https://www.waitrose.com//bf_home/bf/636.html,Manchester,M12GH,0161237339,M1,E14000807,7660.0,53.47839200000001,-2.2317139999999998,Lab
194,194,Market Harborough,http://www.waitrose.com/content/waitrose/en/bf_home/bf/728.html,Leicestershire,LE168BD,0185846915,LE16,E14000728,28698.0,52.475466000000004,-0.915974,Con
195,195,Marlborough,https://www.waitrose.com//content/waitrose/en/bf_home/bf/164.html,Wiltshire,SN81AA,0167251333,SN8,E14000665,22778.0,51.420942,-1.729931,Con
196,196,Marlow,http://www.waitrose.com/content/waitrose/en/bf_home/bf/465.html,Buckinghamshire,SL71DD,0162848346,SL7,E14000550,26953.0,51.573352,-0.775079,Con
197,197,Marylebone,https://www.waitrose.com//content/waitrose/en/bf_home/bf/236.html,London,W1U4SD,0207935478,W1U,E14000639,18584.0,51.519519,-0.152077,Con
198,198,Meanwood,https://www.waitrose.com//content/waitrose/en/bf_home/bf/828.html,Yorkshire,LS64RJ,0113220096,LS6,E14000779,19780.0,53.828315,-1.56782,Lab
199,199,Melksham,https://www.waitrose.com//content/waitrose/en/bf_home/bf/319.html,Wiltshire,SN126LP,0122570929,SN12,E14000635,5872.0,51.375545,-2.138789,Con
200,200,Menai Bridge,https://www.waitrose.com//content/waitrose/en/bf_home/bf/318.html,Anglesey,LL595EA,0124871294,LL59,W07000041,1634.0,53.223915000000005,-4.166358,Lab
201,201,Mill Hill,https://www.waitrose.com//content/waitrose/en/bf_home/bf/670.html,London,NW71GU,0208371824,NW7,E14000741,8397.0,51.607255,-0.209031,Con
202,202,Milngavie,https://www.waitrose.com//content/waitrose/en/bf_home/bf/630.html,Glasgow,G626JP,0141956330,G62,S14000018,6777.0,55.93269,-4.31608,LD
203,203,Milton Keynes,https://www.waitrose.com//content/waitrose/en/bf_home/bf/752.html,Buckinghamshire,MK109SU,0190823056,MK10,E14000821,28875.0,52.038647999999995,-0.714295,Con
204,204,Monmouth,https://www.waitrose.com//content/waitrose/en/bf_home/bf/217.html,Monmouthshire,NP253EQ,0160077255,NP25,W07000054,1550.0,51.809944,-2.718624,Con
205,205,Monument,http://www.waitrose.com/content/waitrose/en/bf_home/bf/773.html,London,EC4R9AN,0207283172,EC4R,E14000639,20497.0,51.509974,-0.086735,Con
206,206,Morningside,https://www.waitrose.com//content/waitrose/en/bf_home/bf/761.html,Scotland,EH104AX,0131447689,EH10,S14000024,6849.0,55.929444,-3.209309,Lab
207,207,Mountsorrel,https://www.waitrose.com//bf_home/bf/403.html,Loughborough,LE127TZ,0150941530,LE12,E14000797,18738.0,52.735693000000005,-1.151878,Con
208,208,Muswell Hill,http://www.waitrose.com/content/waitrose/en/bf_home/bf/639.html,London,N101DJ,0208883197,N10,E14000752,19488.0,51.591643,-0.142442,Lab
209,209,Nailsea,https://www.waitrose.com//content/waitrose/en/bf_home/bf/515.html,Avon,BS481AP,0127581200,BS48,E14000850,18946.0,51.433521,-2.7580150000000003,Con
210,210,New Malden,https://www.waitrose.com//content/waitrose/en/bf_home/bf/131.html,Surrey,KT34HE,0208942898,KT3,E14000770,26422.0,51.402339000000005,-0.256083,LD
211,211,Newark,https://www.waitrose.com//content/waitrose/en/bf_home/bf/227.html,Nottinghamshire,NG241FF,0163664040,NG24,E14000829,3858.0,53.079896,-0.81216,Con
212,212,Newbury,https://www.waitrose.com//content/waitrose/en/bf_home/bf/676.html,Berkshire,RG141NB,0163555206,RG14,E14000830,18274.0,51.407117,-1.329292,Con
213,213,Newmarket,https://www.waitrose.com//content/waitrose/en/bf_home/bf/674.html,Suffolk,CB88NY,0163856172,CB8,E14001034,7601.0,52.246868,0.408142,Con
214,214,Newport,https://www.waitrose.com//content/waitrose/en/bf_home/bf/687.html,Shropshire,TF107DL,0195281136,TF10,E14000992,15184.0,52.76912900000001,-2.373918,Con
215,215,Newton Mearns,http://www.waitrose.com/content/waitrose/en/bf_home/bf/327.html,EastRenfrewshire,G776GW,0141616314,G77,S14000021,5719.0,55.783207,-4.349241,Con
216,216,North Walsham,http://www.waitrose.com/content/waitrose/en/bf_home/bf/622.html,Walsham,NR280NB,0169250310,NR28,E14000848,12988.0,52.827186,1.368243,LD
217,217,Northwich,https://www.waitrose.com//bf_home/bf/759.html,Cheshire,CW95HD,0160633312,CW9,E14001024,4073.0,53.258811,-2.515085,Lab
218,218,Northwood,https://www.waitrose.com//content/waitrose/en/bf_home/bf/186.html,Middlesex,HA62XW,0192382051,HA6,E14000906,25320.0,51.611233,-0.423317,Con
219,219,Norwich,https://www.waitrose.com//content/waitrose/en/bf_home/bf/222.html,Norwich,NR46NU,0160345811,NR4,E14000864,21804.0,52.6079,1.251195,Lab
220,220,Notting Hill Gate,https://www.waitrose.com//bf_home/bf/644.html,London,W113QG,0207221974,W11,E14000768,20289.0,51.508796000000004,-0.199821,Lab
221,221,Nottingham - Trinity Square,http://www.waitrose.com/content/waitrose/en/bf_home/bf/833.html,Nottinghamshire,NG14AF,0115941928,NG1,E14000865,7257.0,52.955884999999995,-1.1489,Lab
222,222,Oadby,https://www.waitrose.com//content/waitrose/en/bf_home/bf/847.html,Leicestershire,LE24LA,0116272080,LE2,E14000728,19586.0,52.60021,-1.081307,Con
223,223,Oakgrove-Milton Keynes,http://www.waitrose.com/content/waitrose/en/bf_home/bf/752.html.html,Buckinghamshire,MK109SU,0190823056,MK10,E14000821,28875.0,52.038647999999995,-0.714295,Con
224,224,Okehampton,https://www.waitrose.com//content/waitrose/en/bf_home/bf/234.html,Devon,EX201WL,0183765900,EX20,E14000623,12824.0,50.740446,-4.004084,Con
225,225,Old Brompton Road,https://www.waitrose.com//content/waitrose/en/bf_home/bf/583.html,London,SW73RD,0207581576,SW7,E14000768,22658.0,51.491976,-0.17916400000000002,Lab
226,226,Otley,https://www.waitrose.com//content/waitrose/en/bf_home/bf/691.html,WestYorkshire,LS213AS,0194346846,LS21,E14000780,21543.0,53.904926,-1.696192,Lab
227,227,Oundle,https://www.waitrose.com//bf_home/bf/758.html,Northamptonshire,PE84BZ,0183227469,PE8,E14000648,30870.0,52.483121999999995,-0.46485699999999996,Con
228,228,Oxford Botley Road,https://www.waitrose.com//bf_home/bf/581.html,Oxfordshire,OX20HH,0186520204,OX2,E14000874,18650.0,51.75267,-1.27938,LD
229,229,Oxford Street - JL Foodhall,https://www.waitrose.com//content/waitrose/en/bf_home/bf/456.html,London,W1A1EX,0203073050,W1A,E14000764,8742.0,51.524565,-0.112042,Lab
230,230,Oxted,http://www.waitrose.com/content/waitrose/en/bf_home/bf/838.html,Surrey,RH80QE,0188371574,RH8,E14000681,27500.0,51.258378,-0.004629,Con
231,231,Paddock Wood,https://www.waitrose.com//content/waitrose/en/bf_home/bf/655.html,Kent,TN126EX,0189283664,TN12,E14001004,20740.0,51.179877000000005,0.393733,Con
232,232,Parkstone,https://www.waitrose.com//content/waitrose/en/bf_home/bf/766.html,Dorset,BH140AP,0120271805,BH14,E14000881,17185.0,50.728747,-1.939931,Con
233,233,Parsons Green,http://www.waitrose.com/content/waitrose/en/bf_home/bf/516.html,London,SW64TH,0207731542,SW6,E14000629,18255.0,51.474314,-0.20125099999999999,Con
234,234,Petersfield,https://www.waitrose.com//content/waitrose/en/bf_home/bf/209.html,Hampshire,GU323JA,0173023333,GU32,E14000680,24707.0,51.004364,-0.936701,Con
235,235,Petts Wood,https://www.waitrose.com//bf_home/bf/568.html,Kent,BR51EA,0168987303,BR5,E14000872,31348.0,51.386631,0.075412,Con
236,236,Pimlico,https://www.waitrose.com//bf_home/bf/614.html,London,SW1V1QT,0207828511,SW1V,E14000639,16965.0,51.492549,-0.139468,Con
237,237,Ponteland,https://www.waitrose.com//content/waitrose/en/bf_home/bf/482.html,Northumberland,NE209NH,0166182390,NE20,E14000746,29667.0,55.049668000000004,-1.742564,Con
238,238,Pontprennau (Cardiff),https://www.waitrose.com//content/waitrose/en/bf_home/bf/457.html,Cardiff,CF238AN,0292073554,CF23,W07000051,1540.0,51.530294,-3.137916,Lab
239,239,Portishead,https://www.waitrose.com//content/waitrose/en/bf_home/bf/669.html,Bristol,BS207DE,0127584790,BS20,E14000850,24153.0,51.485968,-2.7636119999999997,Con
240,240,Portman Square,https://www.waitrose.com//bf_home/bf/569.html,LONDON,W1U3AA,0207935280,W1U,E14000639,17566.0,51.51693,-0.15499200000000002,Con
241,241,Poundbury,http://www.waitrose.com/content/waitrose/en/bf_home/bf/733.html,Dorset,DT13BW,0130525093,DT1,E14001031,21959.0,50.715299,-2.46693,Con
242,242,Poynton,https://www.waitrose.com//content/waitrose/en/bf_home/bf/312.html,Stockport,SK121RD,0162585803,SK12,E14000802,25903.0,53.34895,-2.119714,Con
243,243,Putney,https://www.waitrose.com//content/waitrose/en/bf_home/bf/225.html,London,SW151TW,0208246684,SW15,E14000887,21662.0,51.463729,-0.216481,Con
244,244,Ramsgate,https://www.waitrose.com//content/waitrose/en/bf_home/bf/160.html,Kent,CT119EJ,0184358310,CT11,E14000948,5057.0,51.332671000000005,1.416949,Con
245,245,Raynes Park,http://www.waitrose.com/content/waitrose/en/bf_home/bf/846.html,London,SW200BS,0208944803,SW20,E14001040,23375.0,51.408986999999996,-0.234012,Con
246,246,Reading,https://www.waitrose.com//content/waitrose/en/bf_home/bf/218.html,Berkshire,RG306WR,0118942244,RG30,E14000890,7452.0,51.465726000000004,-1.019142,Con
248,248,Richmond,https://www.waitrose.com//content/waitrose/en/bf_home/bf/188.html,Surrey,TW91AE,0208948628,TW9,E14000896,25856.0,51.462337,-0.301404,Con
249,249,Rickmansworth,https://www.waitrose.com//content/waitrose/en/bf_home/bf/698.html,Hertfordshire,WD31FX,0192371859,WD3,E14000951,29995.0,51.640703,-0.472249,Con
250,250,Ringwood,https://www.waitrose.com//content/waitrose/en/bf_home/bf/203.html,Hampshire,BH241AT,0142547772,BH24,E14000828,18045.0,50.847353000000005,-1.7932700000000001,Con
251,251,Roehampton,https://www.waitrose.com//bf_home/bf/736.html,London,SW154LB,0208785205,SW15,E14000887,8238.0,51.449446,-0.238889,Con
253,253,Romsey,https://www.waitrose.com//content/waitrose/en/bf_home/bf/671.html,Hampshire,SO518AS,0179452361,SO51,E14000901,29133.0,50.989998,-1.496818,Con
254,254,Ruislip,https://www.waitrose.com//content/waitrose/en/bf_home/bf/197.html,Middlesex,HA47DS,0189563154,HA4,E14000906,26530.0,51.571358000000004,-0.423038,Con
255,255,Rushden,https://www.waitrose.com//content/waitrose/en/bf_home/bf/690.html,Northamptonshire,NN106AR,0193335509,NN10,E14001025,26824.0,52.299378999999995,-0.619588,Con
256,256,Rustington,https://www.waitrose.com//content/waitrose/en/bf_home/bf/596.html,WestSussex,BN162NE,0190377877,BN16,E14001055,23118.0,50.810181,-0.504887,Con
257,257,Saffron Walden,https://www.waitrose.com//content/waitrose/en/bf_home/bf/135.html,Essex,CB101EH,0179952572,CB10,E14000910,27291.0,52.023028000000004,0.241936,Con
258,258,Salisbury,https://www.waitrose.com//content/waitrose/en/bf_home/bf/226.html,Wiltshire,SP27TS,0172232942,SP2,E14000912,21545.0,51.07606,-1.801853,Con
259,259,Saltash,https://www.waitrose.com//content/waitrose/en/bf_home/bf/656.html,Cornwall,PL126LD,0175284906,PL12,E14000938,22102.0,50.421424,-4.23376,Con
260,260,Sandbach,https://www.waitrose.com//content/waitrose/en/bf_home/bf/680.html,Cheshire,CW114BE,0127076677,CW11,E14000646,9708.0,53.142604000000006,-2.363342,Con
261,261,Sanderstead,https://www.waitrose.com//content/waitrose/en/bf_home/bf/677.html,Surrey,CR29LE,0208916075,CR2,E14000656,29022.0,51.332353999999995,-0.075478,Con
262,262,Sandhurst,https://www.waitrose.com//content/waitrose/en/bf_home/bf/799.html,Berkshire,GU470PU,012763882,GU47,E14000586,30375.0,51.341128999999995,-0.7783680000000001,Con
263,263,Saxmundham,https://www.waitrose.com//content/waitrose/en/bf_home/bf/483.html,Suffolk,IP171EP,0172860300,IP17,E14000981,18836.0,52.21333,1.4931459999999999,Con
264,264,Sevenoaks,https://www.waitrose.com//content/waitrose/en/bf_home/bf/464.html,Kent,TN131XA,0173245335,TN13,E14000918,30029.0,51.271679999999996,0.192936,Con
265,265,Sheffield,https://www.waitrose.com//content/waitrose/en/bf_home/bf/695.html,SouthYorkshire,S118HY,0114272202,S11,E14000919,929.0,53.372999,-1.477041,Lab
266,266,Sherborne,https://www.waitrose.com//bf_home/bf/604.html,Dorset,DT93BA,0193538949,DT9,E14001031,26279.0,50.947537,-2.515432,Con
267,267,Shrewsbury,http://www.waitrose.com/content/waitrose/en/bf_home/bf/525.html,Shrewsbury,SY11DP,0174328922,SY1,E14000926,13694.0,52.708698999999996,-2.752666,Con
268,268,Sidcup,https://www.waitrose.com//bf_home/bf/643.html,Kent,DA146EN,0208309572,DA14,E14000869,22343.0,51.42544,0.104958,Con
269,269,Sidmouth,https://www.waitrose.com//content/waitrose/en/bf_home/bf/657.html,Devon,EX109GA,0139551941,EX10,E14000678,16080.0,50.700078000000005,-3.244277,Con
270,270,Solihull,https://www.waitrose.com//bf_home/bf/642.html,WestMidlands,B913QG,0121704045,B91,E14000931,25506.0,52.413806,-1.784027,Con
271,271,South Bank Tower,https://www.waitrose.com//bf_home/bf/703.html,London,SE19LS,0207928067,SE1,E14000553,13066.0,51.507394,-0.10675799999999999,Lab
272,272,South Harrow,https://www.waitrose.com//content/waitrose/en/bf_home/bf/219.html,Middlesex,HA20EG,0208423195,HA2,E14000732,15002.0,51.567669,-0.352161,Lab
273,273,South Woodford,https://www.waitrose.com//content/waitrose/en/bf_home/bf/231.html,London,E182NA,0208989002,E18,E14000634,23430.0,51.595316,0.022465,Con
274,274,Southampton,https://www.waitrose.com//content/waitrose/en/bf_home/bf/720.html,Hampshire,SO172FX,0238067989,SO17,E14000956,12910.0,50.923808,-1.395022,Lab
275,275,Southampton - John Lewis,https://www.waitrose.com//bf_home/bf/815.html,Hampshire,SO151QA,0238021640,SO15,E14000955,6247.0,50.904423,-1.4077600000000001,Con
276,276,Southend-on-Sea,http://www.waitrose.com/content/waitrose/en/bf_home/bf/213.html,Essex,SS24DQ,0170260340,SS2,E14000899,11688.0,51.555868,0.724546,Con
277,277,Southsea,http://www.waitrose.com/content/waitrose/en/bf_home/bf/170.html,Hampshire,PO52EJ,0239287358,PO5,E14000884,10892.0,50.785882,-1.087027,Lab
278,278,St Albans,https://www.waitrose.com//content/waitrose/en/bf_home/bf/166.html,Hertfordshire,AL34JZ,0172783111,AL3,E14000960,31500.0,51.746431,-0.360512,Con
280,280,St Ives,https://www.waitrose.com//content/waitrose/en/bf_home/bf/108.html,Cambridgeshire,PE275BW,0148049294,PE27,E14000757,21167.0,52.322643,-0.068892,Con
281,281,St Katharine Docks,https://www.waitrose.com//content/waitrose/en/bf_home/bf/753.html,London,E1W1YY,0207702164,E1W,E14000882,23630.0,51.507298,-0.067249,Lab
282,282,St Neots,https://www.waitrose.com//content/waitrose/en/bf_home/bf/185.html,Cambridgeshire,PE192BH,0148047337,PE19,E14000757,14897.0,52.228551,-0.27195,Con
284,284,Stamford,https://www.waitrose.com//content/waitrose/en/bf_home/bf/484.html,Lincolnshire,PE92PR,0178075913,PE9,E14000714,20188.0,52.651649,-0.485526,Con
285,285,Stevenage,https://www.waitrose.com//content/waitrose/en/bf_home/bf/167.html,Hertfordshire,SG13EH,0143835433,SG1,E14000968,12763.0,51.911158,-0.20851999999999998,Con
286,286,Stirling,http://www.waitrose.com/content/waitrose/en/bf_home/bf/620.html,STIRLING,FK77GX,0178646402,FK7,S14000057,1689.0,56.11385500000001,-3.93347,Con
287,287,Storrington,https://www.waitrose.com//content/waitrose/en/bf_home/bf/317.html,WestSussex,RH204NQ,0190374121,RH20,E14000534,13784.0,50.918172999999996,-0.451977,Con
288,288,Stourbridge,https://www.waitrose.com//content/waitrose/en/bf_home/bf/155.html,WestMidlands,DY81HJ,0138437820,DY8,E14000976,9974.0,52.455954000000006,-2.146537,Con
289,289,Stratford City,http://www.waitrose.com/content/waitrose/en/bf_home/bf/328.html,London,E201EH,0208534398,E20,E14001032,7511.0,51.543594,-0.006639,Lab
290,290,Stratford-upon-Avon,http://www.waitrose.com/content/waitrose/en/bf_home/bf/708.html,Warwickshire,CV378LU,0178926346,CV37,E14000977,26811.0,52.179477,-1.6985990000000002,Con
291,291,Stroud,https://www.waitrose.com//content/waitrose/en/bf_home/bf/210.html,Gloucestershire,GL52AP,0145375706,GL5,E14000980,12917.0,51.741374,-2.212701,Lab
292,292,Sudbury,https://www.waitrose.com//content/waitrose/en/bf_home/bf/658.html,Suffolk,CO102SS,0178788037,CO10,E14000946,9723.0,52.036891,0.731648,Con
293,293,Sunningdale,https://www.waitrose.com//content/waitrose/en/bf_home/bf/190.html,Berkshire,SL50HD,0134487277,SL5,E14001042,31737.0,51.391595,-0.63364,Con
294,294,Surbiton,https://www.waitrose.com//content/waitrose/en/bf_home/bf/232.html,Surrey,KT64QR,0208399402,KT6,E14000770,13080.0,51.393716999999995,-0.304573,LD
295,295,Swaffham,https://www.waitrose.com//content/waitrose/en/bf_home/bf/686.html,Norfolk,PE377HT,0176033630,PE37,E14000952,5462.0,52.655715,0.683974,Con
296,296,Swindon,https://www.waitrose.com//bf_home/bf/504.html,Swindon,SN17BX,0179387427,SN1,E14000947,18090.0,51.544828,-1.8071380000000001,Con
297,297,Teignmouth,https://www.waitrose.com//bf_home/bf/554.html,Devon,TQ148HR,0162677251,TQ14,E14000835,5053.0,50.546827,-3.49516,Con
298,298,Temple Fortune,http://www.waitrose.com/content/waitrose/en/bf_home/bf/125.html,London,NW110QS,0208458664,NW11,E14000703,16409.0,51.583059999999996,-0.199908,Con
299,299,Tenterden,http://www.waitrose.com/content/waitrose/en/bf_home/bf/201.html,Kent,TN306BW,0158076516,TN30,E14000536,15735.0,51.068343,0.688643,Con
300,300,Thame,http://www.waitrose.com/content/waitrose/en/bf_home/bf/206.html,Oxfordshire,OX93ZD,0184426036,OX9,E14000742,31034.0,51.749019,-0.9776809999999999,Con
301,301,Thatcham,https://www.waitrose.com//content/waitrose/en/bf_home/bf/659.html,Berkshire,RG193HN,0163586811,RG19,E14000830,19426.0,51.402759,-1.256786,Con
302,302,Tonbridge,https://www.waitrose.com//content/waitrose/en/bf_home/bf/667.html,Kent,TN91RG,0173235896,TN9,E14000997,21581.0,51.194257,0.276223,Con
303,303,Torquay,https://www.waitrose.com//content/waitrose/en/bf_home/bf/485.html,Devon,TQ13HL,0180332913,TQ1,E14000999,5855.0,50.476812,-3.528001,Con
304,304,Towcester,https://www.waitrose.com//content/waitrose/en/bf_home/bf/682.html,Northants,NN126HZ,0132735499,NN12,E14000942,28963.0,52.13021,-0.9891629999999999,Con
305,305,Truro,https://www.waitrose.com//bf_home/bf/648.html,Cornwall,TR11RH,0187222586,TR1,E14001003,17671.0,50.272557,-5.036674,Con
306,306,Tubbs Hill,https://www.waitrose.com//bf_home/bf/739.html,Kent,TN131DH,0173246529,TN13,E14000918,32306.0,51.276485,0.183644,Con
307,307,Twickenham,https://www.waitrose.com//content/waitrose/en/bf_home/bf/660.html,Middlesex,TW13RJ,0208891442,TW1,E14001005,24813.0,51.448298,-0.328809,LD
308,308,Twyford,https://www.waitrose.com//content/waitrose/en/bf_home/bf/238.html,Berkshire,RG109EH,0118934464,RG10,E14000803,32567.0,51.477872999999995,-0.866374,Con
309,309,Uckfield,http://www.waitrose.com/content/waitrose/en/bf_home/bf/506.html,EastSussex,TN221PU,0182576322,TN22,E14001023,20925.0,50.969322999999996,0.096163,Con
310,310,Upminster,https://www.waitrose.com//content/waitrose/en/bf_home/bf/486.html,Essex,RM143BT,0170822444,RM14,E14000751,27462.0,51.556179,0.252052,Con
311,311,Uttoxeter,https://www.waitrose.com//bf_home/bf/599.html,Staffordshire,ST148AQ,0188956576,ST14,E14000610,22374.0,52.89623,-1.863363,Con
312,312,Vauxhall,http://www.waitrose.com/content/waitrose/en/bf_home/bf/789.html,London,SW81SJ,0207091089,SW8,E14001008,8545.0,51.484859,-0.12411099999999999,Lab
313,313,Victoria Street,http://www.waitrose.com/content/waitrose/en/bf_home/bf/783.html,London,SW1E6QP,0207821885,SW1E,E14000639,16929.0,51.497552,-0.137377,Con
314,314,Victoria - Bressenden Place,https://www.waitrose.com//bf_home/bf/860.html,London,SW1E5DH,0207834661,SW1E,E14000639,16929.0,51.498149,-0.142601,Con
315,315,Walbrook,https://www.waitrose.com//bf_home/bf/573.html,London,EC4N8AF,0207929481,EC4N,E14000639,20497.0,51.512153999999995,-0.090177,Con
316,316,Wallingford,http://www.waitrose.com/content/waitrose/en/bf_home/bf/675.html,Oxfordshire,OX100EF,0149183203,OX10,E14001015,19458.0,51.600722,-1.125362,Con
317,317,Walton-le-Dale,http://www.waitrose.com/content/waitrose/en/bf_home/bf/721.html,Lancashire,PR54AW,0177288606,PR5,E14000894,22393.0,53.74881,-2.679119,Con
318,318,Wandsworth,http://www.waitrose.com/content/waitrose/en/bf_home/bf/673.html,London,SW184TG,0208870493,SW18,E14000887,8274.0,51.455133000000004,-0.194179,Con
319,319,Wantage,http://www.waitrose.com/content/waitrose/en/bf_home/bf/153.html,Oxfordshire,OX128BD,0123577231,OX12,E14001015,22366.0,51.588840999999995,-1.424919,Con
320,320,Warminster,http://www.waitrose.com/content/waitrose/en/bf_home/bf/701.html,Wiltshire,BA129BR,0198584844,BA12,E14000954,16226.0,51.205281,-2.1777450000000003,Con
321,321,Waterlooville,http://www.waitrose.com/content/waitrose/en/bf_home/bf/239.html,Hampshire,PO77HS,0239223201,PO7,E14000811,12954.0,50.879355,-1.0304209999999998,Con
