,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
761,Belgravia,51.498997,-0.1571,Italian Cultural Institute in London,51.4995151680834,-0.1519759184553437,Event Space
762,Belgravia,51.498997,-0.1571,Mezzah Lounge,51.49866754684485,-0.16291842266937523,Middle Eastern Restaurant
763,Belgravia,51.498997,-0.1571,Collins Room,51.50187967296643,-0.15639305993135605,Hotel Bar
764,Belgravia,51.498997,-0.1571,Blue Bar,51.50202744123693,-0.15642913251292367,Hotel Bar
765,Belgravia,51.498997,-0.1571,The Wellesley Knightsbridge,51.502392374780065,-0.15361986011885165,Hotel
766,Belgravia,51.498997,-0.1571,Harrods Café,51.49871532260584,-0.16216707917120848,Tea Room
767,Belgravia,51.498997,-0.1571,Signor Sassi,51.50122340225948,-0.16245772301794337,Italian Restaurant
768,Belgravia,51.498997,-0.1571,The Coffee Bar,51.49917073046242,-0.16280334046093012,Café
769,Belgravia,51.498997,-0.1571,The Rosebery,51.50191596032861,-0.16011886047334825,Champagne Bar
770,Belgravia,51.498997,-0.1571,Rococo Chocolates,51.49942969014596,-0.15654276859326965,Chocolate Shop
771,Belgravia,51.498997,-0.1571,Marcus,51.50203667724804,-0.15603583306074142,English Restaurant
772,Belgravia,51.498997,-0.1571,Hogan,51.500309312899276,-0.15990397076172555,Shoe Store
773,Belgravia,51.498997,-0.1571,The Fifth Floor,51.50170107481741,-0.15960092216829913,Food Court
774,Belgravia,51.498997,-0.1571,Cigar Terrace,51.502694049330046,-0.15378453806270292,Roof Deck
775,Belgravia,51.498997,-0.1571,Zuma,51.501061172224645,-0.16313086296648005,Japanese Restaurant
776,Belgravia,51.498997,-0.1571,CHANEL Boutique,51.49955254604444,-0.16264346897478865,Boutique
777,Belgravia,51.498997,-0.1571,Harrods Toy Kingdom,51.49888529018256,-0.1630139350891113,Toy / Game Store
778,Belgravia,51.498997,-0.1571,The Old English Coffee House,51.499926582290534,-0.15136370288251969,Café
779,Belgravia,51.498997,-0.1571,Starbucks,51.500533,-0.162604,Coffee Shop
780,Belgravia,51.498997,-0.1571,The House,51.5010890601289,-0.16227441936450834,Speakeasy
781,Belgravia,51.498997,-0.1571,Mari Vanna,51.501793011674835,-0.1624787376579757,Russian Restaurant
782,Belgravia,51.498997,-0.1571,Rolex,51.50186287548862,-0.16044471992487025,Jewelry Store
783,Belgravia,51.498997,-0.1571,Buddha-Bar,51.50198418119578,-0.1619833371342229,Asian Restaurant
784,Belgravia,51.498997,-0.1571,Harvey Nichols Café and Terrace,51.50170542416345,-0.1596084540943256,Restaurant
785,Belgravia,51.498997,-0.1571,Cigar Lounge,51.50216431861335,-0.15212825624310394,Bar
786,Belgravia,51.498997,-0.1571,Zelman Meats Harvey Nichols,51.50174343634191,-0.15968331400375668,Steakhouse
787,Belgravia,51.498997,-0.1571,The Steakhouse,51.499320375620314,-0.16346213884825928,Steakhouse
788,Belgravia,51.498997,-0.1571,EL&N,51.499646692197885,-0.16224145889282227,Café
789,Belgravia,51.498997,-0.1571,Mr Chow,51.50192955795006,-0.16208943407658535,Chinese Restaurant
790,Belgravia,51.498997,-0.1571,Van Cleef & Arpels,51.498974037027885,-0.16353617790991848,Jewelry Store
791,Belgravia,51.498997,-0.1571,Tommy Hilfiger,51.50056416643622,-0.16230282026835302,Men's Store
792,Belgravia,51.498997,-0.1571,Mandarin Bar,51.502355041909006,-0.16023908562076167,Hotel Bar
793,Belgravia,51.498997,-0.1571,Al Basha,51.50232087398768,-0.15754416224288817,Middle Eastern Restaurant
794,Belgravia,51.498997,-0.1571,The Caledonian Club,51.50065082164008,-0.15273614506956257,Lounge
795,Belgravia,51.498997,-0.1571,Cartier,51.49895687191212,-0.1637224576720655,Jewelry Store
796,Belgravia,51.498997,-0.1571,Eaton Square,51.49546664476133,-0.15308639560528425,Plaza
797,Belgravia,51.498997,-0.1571,Masgouf,51.501857085543385,-0.15859355306792605,Iraqi Restaurant
798,Belgravia,51.498997,-0.1571,Gran Caffè Londra,51.499568601657614,-0.16168239625023315,Café
799,Belgravia,51.498997,-0.1571,Louis Vuitton,51.49933142709796,-0.1629907217463562,Boutique
800,Belgravia,51.498997,-0.1571,Harvey Nichols Food Market,51.50169681443862,-0.15969219930734233,Gourmet Shop
801,Belgravia,51.498997,-0.1571,Dolce&Gabbana,51.50109851036154,-0.1601879995544892,Boutique
802,Belgravia,51.498997,-0.1571,The Lanesborough Club & Spa,51.50205254171935,-0.15272596792558008,Gym / Fitness Center
803,Berkhamsted,51.761858,-0.5666180000000001,Zaza,51.76138611639062,-0.5649087740382414,Italian Restaurant
804,Berkhamsted,51.761858,-0.5666180000000001,The Olive Tree Restaurant,51.76153620067153,-0.567932895153678,Café
805,Berkhamsted,51.761858,-0.5666180000000001,Bill's Restaurant,51.76041627823528,-0.5643367767333984,English Restaurant
806,Berkhamsted,51.761858,-0.5666180000000001,Waitrose & Partners,51.76189140817283,-0.566675463551519,Supermarket
807,Berkhamsted,51.761858,-0.5666180000000001,The George,51.7617025156073,-0.568600615477078,Pub
808,Berkhamsted,51.761858,-0.5666180000000001,Thai Cottage,51.76001443662774,-0.5635342600303308,Thai Restaurant
809,Berkhamsted,51.761858,-0.5666180000000001,Waterstones,51.76010979039999,-0.5635267819589074,Bookstore
810,Berkhamsted,51.761858,-0.5666180000000001,I Love Food,51.76148825830726,-0.5648046076678802,Café
811,Berkhamsted,51.761858,-0.5666180000000001,Carluccio's,51.76056419281278,-0.5649354265710553,Italian Restaurant
812,Berkhamsted,51.761858,-0.5666180000000001,Here,51.761542,-0.564954,Café
813,Berkhamsted,51.761858,-0.5666180000000001,Costa Coffee,51.762090344401905,-0.5694237896410225,Coffee Shop
814,Berkhamsted,51.761858,-0.5666180000000001,PizzaExpress,51.762860548785525,-0.5718065246279012,Pizza Place
815,Berkhamsted,51.761858,-0.5666180000000001,M&S Simply Food,51.76230005,-0.56896572,Grocery Store
816,Berkhamsted,51.761858,-0.5666180000000001,Marks & Spencer,51.76244747835636,-0.5693072963469519,Grocery Store
817,Berkhamsted,51.761858,-0.5666180000000001,Home & Colonial,51.759845,-0.562746,Café
818,Berkhamsted,51.761858,-0.5666180000000001,Canal Fields,51.76344924296103,-0.5681590254666771,Playground
819,Berkhamsted,51.761858,-0.5666180000000001,Kings Arms Hotel,51.759900462741136,-0.5634013959575701,Hotel
820,Berkhamsted,51.761858,-0.5666180000000001,DW Fitness First,51.75940822440613,-0.56179611920104,Gym / Fitness Center
821,Berkhamsted,51.761858,-0.5666180000000001,Boots,51.760592056702116,-0.5646664501679577,Pharmacy
822,Berkhamsted,51.761858,-0.5666180000000001,Ask,51.761569,-0.568166,Italian Restaurant
823,Berkhamsted,51.761858,-0.5666180000000001,WHSmith,51.76049287897234,-0.5642467212303658,Bookstore
824,Berkhamsted,51.761858,-0.5666180000000001,Costa Coffee,51.76021287740775,-0.5635990104601645,Coffee Shop
825,Berkhamsted,51.761858,-0.5666180000000001,Tesco Metro,51.760363153198995,-0.5633014440536499,Grocery Store
826,Berkhamsted,51.761858,-0.5666180000000001,Café Rouge,51.76211904064741,-0.5689281676381561,French Restaurant
827,Berkhamsted,51.761858,-0.5666180000000001,Berkhamsted Railway Station (BKM),51.76352968487709,-0.5622715002346959,Train Station
828,Berkhamsted,51.761858,-0.5666180000000001,Domino's Pizza,51.76290325247904,-0.5716007141035107,Pizza Place
829,Berkhamsted,51.761858,-0.5666180000000001,Papa John's Pizza,51.76096799279821,-0.5670037972604405,Pizza Place
830,Berkhamsted,51.761858,-0.5666180000000001,Bel Caffe,51.75993923578308,-0.5632098096180415,Café
831,Berkhamsted,51.761858,-0.5666180000000001,Verandah,51.7631489975248,-0.572461,Indian Restaurant
832,Biggin Hill,51.308348,0.038489,Waitrose & Partners,51.309054062803675,0.03683202523143336,Supermarket
833,Biggin Hill,51.308348,0.038489,Costa Coffee,51.30864,0.03822,Coffee Shop
834,Biggin Hill,51.308348,0.038489,Tesco Express,51.31046944633397,0.03669261932373047,Grocery Store
835,Biggin Hill,51.308348,0.038489,Biggin Hill Memorial Pool,51.31212386996767,0.034592676379682975,Pool
836,Billericay,51.623979,0.416548,Billericay Brewing Company,51.623693540889626,0.4181480303867646,Brewery
837,Billericay,51.623979,0.416548,Waitrose & Partners,51.62361639673513,0.41692957063628455,Supermarket
838,Billericay,51.623979,0.416548,Slipped Discs / Brown Sugar,51.62622817139303,0.4182004020277657,Café
839,Billericay,51.623979,0.416548,Red Lion,51.624445,0.416311,Pub
840,Billericay,51.623979,0.416548,The Chequers,51.626324550406444,0.41841002648453446,Pub
841,Billericay,51.623979,0.416548,Giggling Squid,51.623452,0.416371,Thai Restaurant
842,Billericay,51.623979,0.416548,Greggs,51.62395974436833,0.41630331324600994,Bakery
843,Billericay,51.623979,0.416548,Iceland,51.62514277181853,0.4165257189841523,Grocery Store
844,Billericay,51.623979,0.416548,Boots Opticians,51.6230178,0.4163798,Doctor's Office
845,Billericay,51.623979,0.416548,Ask,51.62525753888876,0.4171752686729816,Italian Restaurant
846,Billericay,51.623979,0.416548,Costa Coffee,51.62514099918993,0.4173360008105279,Coffee Shop
847,Billericay,51.623979,0.416548,Subway,51.6277957570925,0.41916223140077996,Sandwich Place
848,Billericay,51.623979,0.416548,Prezzo,51.627444,0.419141,Italian Restaurant
849,Billericay,51.623979,0.416548,Domino's Pizza,51.62797182757655,0.4190368398637929,Pizza Place
850,Billericay,51.623979,0.416548,Coach And Horses,51.624688,0.418406,Bar
851,Billericay,51.623979,0.416548,Argos,51.62597613261035,0.42178071241497683,Warehouse Store
852,Birmingham-Colmore Row,52.482612,-1.898378,Loki Wine Merchant & Tasting House,52.48201493284286,-1.8973976446697336,Wine Shop
853,Birmingham-Colmore Row,52.482612,-1.898378,200 Degrees Coffee,52.48178393527601,-1.8983281650858337,Coffee Shop
854,Birmingham-Colmore Row,52.482612,-1.898378,Damascena,52.48084275912962,-1.8995133013523624,Deli / Bodega
855,Birmingham-Colmore Row,52.482612,-1.898378,Monty's Sandwich Bar,52.482101574075465,-1.896516191311408,Sandwich Place
856,Birmingham-Colmore Row,52.482612,-1.898378,The Old Joint Stock Theatre,52.480804,-1.899986,Pub
857,Birmingham-Colmore Row,52.482612,-1.898378,The Jekyll & Hyde,52.48355982287995,-1.895150677640721,Pub
858,Birmingham-Colmore Row,52.482612,-1.898378,Purnells,52.4826715429783,-1.901790448754177,Restaurant
859,Birmingham-Colmore Row,52.482612,-1.898378,Bistro 1847,52.481776781935146,-1.8969723830175793,Bistro
860,Birmingham-Colmore Row,52.482612,-1.898378,The Wellington,52.480650632467736,-1.9004503203943761,Pub
861,Birmingham-Colmore Row,52.482612,-1.898378,Fumo,52.4806661576396,-1.8992387207421975,Italian Restaurant
862,Birmingham-Colmore Row,52.482612,-1.898378,Asha's Contemporary Indian Cuisine,52.48139829496564,-1.9019917674377482,Indian Restaurant
863,Birmingham-Colmore Row,52.482612,-1.898378,The Alchemist,52.481875273241606,-1.8991541862487793,Cocktail Bar
864,Birmingham-Colmore Row,52.482612,-1.898378,Philpotts,52.483104048036815,-1.8961142096358674,Sandwich Place
865,Birmingham-Colmore Row,52.482612,-1.898378,Urban Coffee Company,52.482422638938175,-1.9005967575889473,Coffee Shop
866,Birmingham-Colmore Row,52.482612,-1.898378,Old Contemptibles,52.4830432091336,-1.8996021151542664,Pub
867,Birmingham-Colmore Row,52.482612,-1.898378,Great Western Arcade,52.481712145363915,-1.8969831287530334,Shopping Mall
868,Birmingham-Colmore Row,52.482612,-1.898378,GDK German Doner Kebab,52.481257,-1.895923,Doner Restaurant
869,Birmingham-Colmore Row,52.482612,-1.898378,Head of Steam Birmingham,52.480078251095485,-1.898983894683809,Pub
870,Birmingham-Colmore Row,52.482612,-1.898378,St. Philip's Square,52.48100555842301,-1.898736847248066,Plaza
871,Birmingham-Colmore Row,52.482612,-1.898378,Boston Tea Party,52.48302813782334,-1.89347920363855,Café
872,Birmingham-Colmore Row,52.482612,-1.898378,Adams,52.4797974141386,-1.9014823436737063,Restaurant
873,Birmingham-Colmore Row,52.482612,-1.898378,Purecraft Bar & Kitchen,52.48007931445685,-1.901570239029713,Bistro
874,Birmingham-Colmore Row,52.482612,-1.898378,Tilt,52.479714654529744,-1.896372098779279,Gaming Cafe
875,Birmingham-Colmore Row,52.482612,-1.898378,Bodega Bar & Cantina,52.47974081856789,-1.9003554927976734,South American Restaurant
876,Birmingham-Colmore Row,52.482612,-1.898378,San Carlo,52.4803703870515,-1.8992004543542864,Italian Restaurant
877,Birmingham-Colmore Row,52.482612,-1.898378,Indian Brewery,52.48472849413943,-1.9015802443027496,Brewery
878,Birmingham-Colmore Row,52.482612,-1.898378,Birmingham Cathedral and Churchyard,52.48120391663042,-1.8985025936676798,Church
879,Birmingham-Colmore Row,52.482612,-1.898378,The Lost & Found,52.48012207095798,-1.9006575639992296,Cocktail Bar
880,Birmingham-Colmore Row,52.482612,-1.898378,Utopia The Country Bar,52.48203964498899,-1.900072409989203,Bar
881,Birmingham-Colmore Row,52.482612,-1.898378,Faculty,52.478800709006194,-1.8999601688470682,Coffee Shop
882,Birmingham-Colmore Row,52.482612,-1.898378,Pint Shop,52.48070812311331,-1.9005355238914488,Bar
883,Birmingham-Colmore Row,52.482612,-1.898378,Birmingham Museum & Art Gallery,52.48038458300301,-1.9039049525886564,History Museum
884,Birmingham-Colmore Row,52.482612,-1.898378,PureGym,52.484896,-1.898284,Gym / Fitness Center
885,Birmingham-Colmore Row,52.482612,-1.898378,Post Office Vaults,52.4792326687715,-1.9019600536918846,Pub
886,Birmingham-Colmore Row,52.482612,-1.898378,The Botanist,52.47964292587679,-1.8993213822406232,Bistro
887,Birmingham-Colmore Row,52.482612,-1.898378,Las Iguanas,52.48016190068649,-1.8989782417335164,Latin American Restaurant
888,Birmingham-Colmore Row,52.482612,-1.898378,Java Lounge,52.480337612786265,-1.9019426142075446,Coffee Shop
889,Birmingham-Colmore Row,52.482612,-1.898378,Lush,52.47892990637612,-1.8971449312330062,Cosmetics Shop
890,Birmingham-Colmore Row,52.482612,-1.898378,Coffee Time,52.48109100811348,-1.8943827063578327,Café
891,Birmingham-Colmore Row,52.482612,-1.898378,The Wolf,52.48649037415316,-1.9013120068766114,Bar
892,Birmingham-Colmore Row,52.482612,-1.898378,Victoria Square,52.479656926412176,-1.902608871459961,Plaza
893,Birmingham-Colmore Row,52.482612,-1.898378,Pieminister,52.479937817233626,-1.9016318552822382,Pie Shop
894,Birmingham-Colmore Row,52.482612,-1.898378,Scruffy Murphy's,52.48214607966254,-1.8924480699069615,Rock Club
895,Birmingham-Colmore Row,52.482612,-1.898378,Cosy Club,52.480252664711344,-1.9003615822903561,Bar
896,Birmingham-Colmore Row,52.482612,-1.898378,Birmingham Town Hall,52.47950903221168,-1.903560487500276,Concert Hall
897,Birmingham-Colmore Row,52.482612,-1.898378,Starbucks,52.480386,-1.90217,Coffee Shop
898,Birmingham-Colmore Row,52.482612,-1.898378,Piccadilly Arcade,52.478661874066226,-1.9000061415174658,Shopping Mall
899,Birmingham-Colmore Row,52.482612,-1.898378,Edwardian Tea Rooms,52.48073724631185,-1.9030339803075456,Tea Room
900,Birmingham-Colmore Row,52.482612,-1.898378,La Vera,52.480156799304176,-1.8953454494476316,Pizza Place
901,Birmingham-Colmore Row,52.482612,-1.898378,Second Cup,52.47937826849871,-1.9010533258086177,Café
902,Birmingham-Colmore Row,52.482612,-1.898378,Apple Birmingham,52.47891551570404,-1.8983341312923585,Electronics Store
903,Birmingham-Colmore Row,52.482612,-1.898378,Bacchus Bar,52.47917395373524,-1.8986854974151004,Bar
904,Birmingham-Colmore Row,52.482612,-1.898378,Hotel Chocolat,52.479125,-1.899262,Café
905,Birmingham-Colmore Row,52.482612,-1.898378,Starbucks,52.479158,-1.89932,Coffee Shop
906,Birmingham-Colmore Row,52.482612,-1.898378,The Gym,52.47909108730288,-1.894949771590074,Gym
907,Birmingham-Colmore Row,52.482612,-1.898378,Buffalo & Rye,52.479795949937646,-1.900313588796373,BBQ Joint
908,Birmingham-Colmore Row,52.482612,-1.898378,Yorks Bakery Cafe,52.47865190027099,-1.9009324378928494,Coffee Shop
909,Birmingham-Colmore Row,52.482612,-1.898378,Byron,52.47933630541337,-1.9009499037603128,Burger Joint
910,Birmingham-Colmore Row,52.482612,-1.898378,Caffè Nero,52.478744,-1.899785,Coffee Shop
911,Birmingham-Colmore Row,52.482612,-1.898378,Wildwood Kitchen,52.4794096946866,-1.9012015847775676,Italian Restaurant
912,Birmingham-Colmore Row,52.482612,-1.898378,Urban Outfitters,52.47911371770983,-1.8977847845656464,Clothing Store
913,Birmingham-Colmore Row,52.482612,-1.898378,Waterhall Gallery of Modern & Contemporary Art,52.48058479053517,-1.9035530090332031,Art Gallery
914,Birmingham-Colmore Row,52.482612,-1.898378,Yoga Haven,52.484908080214524,-1.9023884355650436,Yoga Studio
915,Birmingham-Colmore Row,52.482612,-1.898378,Cucina Rustica,52.484551,-1.904344,Italian Restaurant
916,Birmingham-Colmore Row,52.482612,-1.898378,Syriana,52.486571491275846,-1.901380149183218,Lebanese Restaurant
917,Birmingham-Colmore Row,52.482612,-1.898378,Gunmakers Arms,52.486399831275094,-1.8966704607009885,Pub
918,Birmingham-Colmore Row,52.482612,-1.898378,Peel and Stone,52.48551129053548,-1.902657151222229,Bakery
919,Birmingham-Colmore Row,52.482612,-1.898378,IKEA,52.481362393936784,-1.8931405498417238,Furniture / Home Store
920,Birmingham-Colmore Row,52.482612,-1.898378,Holiday Inn Express Birmingham - Snow Hill,52.4848955,-1.8984095,Hotel
921,Birmingham-Colmore Row,52.482612,-1.898378,The Bull,52.48647368340677,-1.89540421431864,Pub
922,Birmingham-Colmore Row,52.482612,-1.898378,PizzaExpress,52.48322739227107,-1.8932875937819669,Pizza Place
923,Birmingham-Colmore Row,52.482612,-1.898378,The Royal Angus Hotel,52.484962,-1.898145,Hotel
924,Birmingham-Colmore Row,52.482612,-1.898378,The Crown Hotel,52.482786816205504,-1.893118155096859,Pub
925,Birmingham-Colmore Row,52.482612,-1.898378,Caspian Pizza,52.48415993058571,-1.8921277592869743,Fast Food Restaurant
926,Birmingham-Colmore Row,52.482612,-1.898378,Celebz,52.484515,-1.892169,Burger Joint
927,Bishop's Stortford,51.872978,0.159865,Pircio,51.87059434592732,0.15870396788083574,Italian Restaurant
928,Bishop's Stortford,51.872978,0.159865,Baroosh,51.870884079402686,0.15913110100642855,Bar
929,Bishop's Stortford,51.872978,0.159865,Waterstones,51.86958519184513,0.16025061490982606,Bookstore
930,Bishop's Stortford,51.872978,0.159865,Bill's Restaurant,51.871926064231005,0.15853032644786758,English Restaurant
931,Bishop's Stortford,51.872978,0.159865,Prezzo,51.87133242565819,0.15876209767101138,Italian Restaurant
932,Bishop's Stortford,51.872978,0.159865,Zizzi,51.87093098268838,0.15909105242155905,Italian Restaurant
933,Bishop's Stortford,51.872978,0.159865,PizzaExpress,51.87237039404044,0.15840691948735255,Pizza Place
934,Bishop's Stortford,51.872978,0.159865,The Star Pub,51.8714066540602,0.15946171997234648,Pub
935,Bishop's Stortford,51.872978,0.159865,Game,51.87077090426581,0.16067786033419817,Video Game Store
936,Bishop's Stortford,51.872978,0.159865,Waitrose & Partners,51.873019,0.159828,Supermarket
937,Bishop's Stortford,51.872978,0.159865,Boots,51.870141,0.159528,Pharmacy
938,Bishop's Stortford,51.872978,0.159865,Next,51.87045320821383,0.16166210174560547,Clothing Store
939,Bishop's Stortford,51.872978,0.159865,Subway,51.8698404442853,0.15934467315673828,Sandwich Place
940,Bishop's Stortford,51.872978,0.159865,Wilko,51.870734,0.161099,Furniture / Home Store
941,Bishop's Stortford,51.872978,0.159865,Marks & Spencer,51.86935465446927,0.16112139617754215,Clothing Store
942,Bishop's Stortford,51.872978,0.159865,Starbucks,51.87026,0.161175,Coffee Shop
943,Bishop's Stortford,51.872978,0.159865,Domino's Pizza,51.87328401200653,0.15897007055218637,Pizza Place
944,Bishop's Stortford,51.872978,0.159865,Costa Coffee,51.870011066138126,0.15993071912372026,Coffee Shop
945,Bishop's Stortford,51.872978,0.159865,Host,51.87126768171825,0.15875130608708107,Restaurant
946,Bishop's Stortford,51.872978,0.159865,Argos,51.87089744909386,0.16056151339109034,Warehouse Store
947,Bishop's Stortford,51.872978,0.159865,The Bishop's Cave,51.87213,0.15866038,Beer Store
948,Bishop's Stortford,51.872978,0.159865,Knead Food,51.87226,0.1592,Bakery
949,Bishop's Stortford,51.872978,0.159865,The Port Jackson (Wetherspoon),51.869105884962785,0.16185714911307642,Pub
950,Bishop's Stortford,51.872978,0.159865,Sainsbury's,51.87006624004142,0.16161843675853474,Supermarket
951,Bishop's Stortford,51.872978,0.159865,Caffè Nero,51.86994715239042,0.1597753874964026,Coffee Shop
952,Bishop's Stortford,51.872978,0.159865,WHSmith,51.86986040648408,0.16004039889298632,Bookstore
953,Bishop's Stortford,51.872978,0.159865,Steamer Trading Cookshop,51.869731,0.160272,Kitchen Supply Store
954,Bishop's Stortford,51.872978,0.159865,Autohouse,51.87234897659736,0.1541651841307612,Auto Garage
955,Bishop's Stortford,51.872978,0.159865,Specsavers Opticians and Audiologists - Bishops Stortford,51.86938579405674,0.16013734507396293,Doctor's Office
956,Bishop's Stortford,51.872978,0.159865,M&S Café,51.869297,0.160667,Café
957,Bishop's Stortford,51.872978,0.159865,Castle Gardens,51.87033936584299,0.16440916968480296,History Museum
958,Bishop's Stortford,51.872978,0.159865,Cibo,51.868605,0.160726,Italian Restaurant
959,Blaby,52.57486700000001,-1.163808,The Bakers Arms,52.57625364061711,-1.1607625611029617,Pub
960,Blaby,52.57486700000001,-1.163808,Co-op Food,52.570707,-1.166071,Grocery Store
961,Blaby,52.57486700000001,-1.163808,Jennos Coffee House,52.576404,-1.163118,Coffee Shop
962,Blaby,52.57486700000001,-1.163808,Johnson Cleaners,52.57467984647891,-1.164585208923927,Dry Cleaner
963,Blaby,52.57486700000001,-1.163808,Aldi,52.57440898741793,-1.1629010112655838,Supermarket
964,Blaby,52.57486700000001,-1.163808,Northfield Park,52.57899477802653,-1.163774369560545,Park
965,Bloomsbury,51.524273,-0.123529,Curzon Bloomsbury,51.52412034634927,-0.12300238522495448,Movie Theater
966,Bloomsbury,51.524273,-0.123529,Continental Stores,51.525658,-0.125075,Coffee Shop
967,Bloomsbury,51.524273,-0.123529,Pizza Sophia,51.52576524466053,-0.1252588985551932,Pizza Place
968,Bloomsbury,51.524273,-0.123529,Burr & Co,51.52287157429973,-0.1254875385699253,Café
969,Bloomsbury,51.524273,-0.123529,Gay's The Word,51.525385528759635,-0.12536873975061122,Bookstore
970,Bloomsbury,51.524273,-0.123529,Franco Manca,51.523158107983384,-0.12470824158622142,Pizza Place
971,Bloomsbury,51.524273,-0.123529,Bloomsbury Coffee House,51.525282432261235,-0.12649480727341608,Café
972,Bloomsbury,51.524273,-0.123529,Waitrose & Partners,51.525,-0.124116,Supermarket
973,Bloomsbury,51.524273,-0.123529,Fitz's,51.52237,-0.12510024,Cocktail Bar
974,Bloomsbury,51.524273,-0.123529,Saucy Greek Inspirations,51.525144,-0.125684,Greek Restaurant
975,Bloomsbury,51.524273,-0.123529,Pitted Olive,51.52636858751076,-0.12562325774893196,Turkish Restaurant
976,Bloomsbury,51.524273,-0.123529,Skoob Books,51.52517054193312,-0.12451212508620411,Used Bookstore
977,Bloomsbury,51.524273,-0.123529,49 Cafe,51.524906,-0.125177,Deli / Bodega
978,Bloomsbury,51.524273,-0.123529,Alara Wholefoods Health Shop,51.525187943363214,-0.1252486555967,Health Food Store
979,Bloomsbury,51.524273,-0.123529,Fork - Deli Patisserie,51.52584780403751,-0.1256510721337981,Café
980,Bloomsbury,51.524273,-0.123529,Burger & Shake,51.524811,-0.125138,Burger Joint
981,Bloomsbury,51.524273,-0.123529,Patisserie Deux Amis,51.52679820404519,-0.12418884713252734,Coffee Shop
982,Bloomsbury,51.524273,-0.123529,The Brunswick,51.52405724830872,-0.12344104628574233,Shopping Mall
983,Bloomsbury,51.524273,-0.123529,The King of Falafel,51.526022,-0.123466,Falafel Restaurant
984,Bloomsbury,51.524273,-0.123529,Pret A Manger,51.52321434546074,-0.12474337608850868,Sandwich Place
985,Bloomsbury,51.524273,-0.123529,Russell Square,51.52177463018556,-0.1260657566622182,Plaza
986,Bloomsbury,51.524273,-0.123529,Tortilla,51.52319599190812,-0.12461934951862655,Burrito Place
987,Bloomsbury,51.524273,-0.123529,North Sea Fish,51.526479344301926,-0.12534760034085307,Fish & Chips Shop
988,Bloomsbury,51.524273,-0.123529,New Bloomsbury Set,51.525788023522246,-0.12546159310240285,Gay Bar
989,Bloomsbury,51.524273,-0.123529,Friend at Hand,51.52278844813885,-0.12450983778650378,Pub
990,Bloomsbury,51.524273,-0.123529,The Gym,51.52417475148982,-0.12503132660504482,Gym
991,Bloomsbury,51.524273,-0.123529,The Espresso Room,51.52191,-0.119774714,Coffee Shop
992,Bloomsbury,51.524273,-0.123529,Gourmet Burger Kitchen,51.52445208647032,-0.12415945529937744,Burger Joint
993,Bloomsbury,51.524273,-0.123529,Hare & Tortoise,51.524085558987174,-0.12301457697571774,Japanese Restaurant
994,Bloomsbury,51.524273,-0.123529,Ciao Bella,51.522934841571164,-0.11916905008163915,Italian Restaurant
995,Bloomsbury,51.524273,-0.123529,Kimpton Fitzroy London,51.5226238449589,-0.125131949455635,Hotel
996,Bloomsbury,51.524273,-0.123529,St George's Gardens,51.52585031115929,-0.12161215397825151,Garden
997,Bloomsbury,51.524273,-0.123529,Noble Rot,51.521879770610425,-0.11859634989517259,Restaurant
998,Bloomsbury,51.524273,-0.123529,The Observatory,51.525371,-0.125135,Coffee Shop
999,Bloomsbury,51.524273,-0.123529,Brunswick Square Gardens,51.524177430406446,-0.12232205317605649,Park
1000,Bloomsbury,51.524273,-0.123529,Persephone Books,51.52215606780728,-0.11865989996191674,Bookstore
1001,Bloomsbury,51.524273,-0.123529,Redemption Roasters,51.52286924274401,-0.1190263001599399,Coffee Shop
1002,Bloomsbury,51.524273,-0.123529,Half Cup,51.52783791250915,-0.12495133730118925,Café
1003,Bloomsbury,51.524273,-0.123529,Chilli Cool,51.52670267093771,-0.12475132783707873,Szechuan Restaurant
1004,Bloomsbury,51.524273,-0.123529,Wing Wing,51.524597893572576,-0.1280003550713556,Wings Joint
1005,Bloomsbury,51.524273,-0.123529,Pret A Manger,51.52216318834395,-0.12473248308298651,Sandwich Place
1006,Bloomsbury,51.524273,-0.123529,Tavistock Square,51.52500613080135,-0.12906789779663086,Park
1007,Bloomsbury,51.524273,-0.123529,Queen Square,51.52148133630507,-0.12226816941294721,Garden
1008,Bloomsbury,51.524273,-0.123529,Judd Books,51.52597167687037,-0.12566514752207789,Bookstore
1009,Bloomsbury,51.524273,-0.123529,Generator London,51.52635463282272,-0.12445518694817871,Hostel
1010,Bloomsbury,51.524273,-0.123529,Mary Ward Centre Cafe,51.521139301454966,-0.12192599426262087,Café
1011,Bloomsbury,51.524273,-0.123529,Charles Dickens Museum,51.52352270258609,-0.11640883334853386,History Museum
1012,Bloomsbury,51.524273,-0.123529,Cartwright Gardens,51.52650831923466,-0.12654405841118904,Garden
1013,Bloomsbury,51.524273,-0.123529,Casa Tua,51.52758036631887,-0.12363460561636953,Italian Restaurant
1014,Bloomsbury,51.524273,-0.123529,Montague on the Gardens,51.52008610606201,-0.12573264344326288,Hotel
1015,Bloomsbury,51.524273,-0.123529,The Harrison,51.5276888786253,-0.12040450474986167,Pub
1016,Bloomsbury,51.524273,-0.123529,La Fromagerie,51.52179192890955,-0.11833787564370986,Cheese Shop
1017,Bloomsbury,51.524273,-0.123529,Norfolk Arms,51.52658920505012,-0.125201713703331,Tapas Restaurant
